Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772060122134,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,5.882352828979492,5.555555820465088,2.857142925262451,5.714285850524902,8.823529243469238,2.941176414489746,2.857142925262451,2.941176414489746,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,11768.009826660156,4096,387,3248,49,0,132459.0321044922,97432.35546875,2826.4678344726563,16408723456,4294963200,2455142400,114688
200,1772060122134,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,5.882352828979492,5.555555820465088,2.857142925262451,5.714285850524902,8.823529243469238,2.941176414489746,2.857142925262451,2.941176414489746,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,11768.034851074219,4096,387,3248,49,0,132459.55340576172,97432.75225830078,2826.4678344726563,16408723456,4294963200,2455674880,114688
200,1772060122334,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,48.27585983276367,46.42856979370117,46.42856979370117,78.57142639160156,77.77777862548828,44.82758712768555,48.27585983276367,44.82758712768555,46.42856979370117,46.42856979370117,44.4444465637207,46.42856979370117,11768.185180664063,4096,387,2985,49,0,132467.60760498047,97440.27642822266,2826.4678344726563,16408723456,4294963200,2486784000,114688
200,1772060122534,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,52.6315803527832,52.6315803527832,52.6315803527832,60.000003814697266,55,55,55,100,55,55,55,55,11768.328063964844,4096,387,3105,49,0,132475.07745361328,97447.177734375,2826.4678344726563,16408723456,4294963200,2496966656,114688
200,1772060122734,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,0,14.285715103149414,0,0,100,0,0,0,0,11768.483825683594,4096,387,3128,49,0,132478.52368164063,97450.0669555664,2826.4678344726563,16408723456,4294963200,2513207296,114688
200,1772060122934,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,0,10,0,0,100,0,0,0,0,11768.630065917969,4096,387,3003,49,0,132482.16149902344,97453.15466308594,2826.4678344726563,16408723456,4294963200,2530246656,114688
200,1772060123134,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,0,5.263157844543457,0,0,100,0,0,0,0,11768.819946289063,4096,387,3007,49,0,132485.74938964844,97456.16900634766,2826.4678344726563,16408723456,4294963200,2654162944,114688
200,1772060123334,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,0,10,0,0,100,0,0,0,0,11768.999694824219,4096,387,3047,49,0,132489.05920410156,97458.91912841797,2826.4678344726563,16408723456,4294963200,2711937024,114688
200,1772060123535,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,85,10,0,0,5.555555820465088,0,0,0,0,11769.1787109375,4096,387,3115,49,0,132492.21740722656,97461.51037597656,2826.4678344726563,16408723456,4294963200,2746478592,114688
200,1772060123735,1420,800,1700,1421,1700,1700,800,800,800,1174,800,800,0,0,0,100,10,0,0,0,0,0,0,0,11769.328979492188,4096,387,3180,49,0,132495.83770751953,97464.55462646484,2826.4678344726563,16408723456,4294963200,2765381632,114688
