Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771967209492,800,800,800,800,800,800,799,800,800,800,800,800,8.823529243469238,6.060606002807617,5.882352828979492,8.571429252624512,5.882352828979492,15.15151596069336,6.060606002807617,5.882352828979492,3.125,5.882352828979492,6.060606002807617,5.882352828979492,21301.19744873047,4096,387,3162,48,0,55056.19665527344,251232.58331298828,3279.8220825195313,16408719360,4294963200,2636267520,233472
200,1771967209492,800,800,800,800,800,800,799,800,800,800,800,800,8.823529243469238,6.060606002807617,5.882352828979492,8.571429252624512,5.882352828979492,15.15151596069336,6.060606002807617,5.882352828979492,3.125,5.882352828979492,6.060606002807617,5.882352828979492,21301.224731445313,4096,387,3162,48,0,55056.80139160156,251233.02868652344,3279.8220825195313,16408719360,4294963200,2641592320,233472
199,1771967209692,800,800,800,800,800,800,799,800,800,800,800,800,48.27585983276367,44.82758712768555,46.42856979370117,44.82758712768555,44.82758712768555,93.10344696044922,65.51724243164063,44.82758712768555,44.82758712768555,48.27585983276367,44.82758712768555,46.42856979370117,21301.374145507813,4096,387,3237,48,0,55065.08825683594,251240.77239990234,3279.8220825195313,16408719360,4294963200,2649018368,233472
200,1771967209892,800,800,800,800,800,800,799,800,800,800,800,800,55,55,52.38095474243164,55,55,52.6315803527832,55,52.6315803527832,57.142860412597656,50,55,100,21301.520568847656,4096,387,3555,48,0,55072.74768066406,251247.83923339844,3279.8220825195313,16408719360,4294963200,2675585024,233472
200,1771967210092,800,800,800,800,800,800,799,800,800,800,800,800,10,0,0,0,0,0,0,0,0,0,0,100,21301.67999267578,4096,387,3531,48,0,55076.21026611328,251250.72479248047,3279.8220825195313,16408719360,4294963200,2684104704,233472
200,1771967210293,800,800,800,800,800,800,799,800,800,800,800,800,10,0,0,0,0,0,0,0,0,0,0,100,21301.823852539063,4096,387,3290,48,0,55079.96240234375,251253.8890991211,3279.8220825195313,16408719360,4294963200,2705948672,233472
200,1771967210493,800,800,800,800,800,800,799,800,800,800,800,800,10.526315689086914,0,0,0,0,0,0,0,0,0,0,100,21302.023315429688,4096,387,3285,48,0,55083.439025878906,251256.77124023438,3279.8220825195313,16408719360,4294963200,2841198592,233472
200,1771967210693,800,800,800,800,800,800,799,800,800,800,800,800,14.285715103149414,0,0,5.263157844543457,0,0,0,0,0,0,0,90,21302.202697753906,4096,387,3300,48,0,55086.86865234375,251259.61907958984,3279.8220825195313,16408719360,4294963200,2919276544,233472
200,1771967210893,800,800,800,800,800,800,799,800,800,800,800,800,10.526315689086914,0,0,100,0,0,0,0,0,0,0,0,21302.377990722656,4096,387,3253,48,0,55090.22644042969,251262.39434814453,3279.8220825195313,16408719360,4294963200,2939908096,233472
200,1771967211093,800,800,800,800,800,800,799,800,800,800,800,800,10,0,0,100,0,0,0,0,0,0,0,0,21302.526306152344,4096,387,3510,49,0,55093.898193359375,251265.49548339844,3279.8220825195313,16408719360,4294963200,2954817536,233472
