Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772062845719,800,800,800,800,800,800,800,800,800,800,800,800,8.823529243469238,5.882352828979492,3.0303030014038086,8.823529243469238,5.882352828979492,2.941176414489746,5.882352828979492,5.714285850524902,5.882352828979492,3.0303030014038086,3.0303030014038086,3.0303030014038086,13720.203918457031,4096,387,3250,48,0,180162.8051147461,138077.99670410156,2832.7822875976563,16408723456,4294963200,2467729408,114688
200,1772062845719,800,800,800,800,800,800,800,800,800,800,800,800,8.823529243469238,5.882352828979492,3.0303030014038086,8.823529243469238,5.882352828979492,2.941176414489746,5.882352828979492,5.714285850524902,5.882352828979492,3.0303030014038086,3.0303030014038086,3.0303030014038086,13720.229248046875,4096,387,3250,48,0,180163.23748779297,138078.30822753906,2832.7822875976563,16408723456,4294963200,2473586688,114688
200,1772062845919,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,82.14286041259766,32.14285659790039,0,0,0,0,0,0,0,13720.421020507813,4096,387,3036,48,0,180166.49932861328,138081.0040283203,2832.7822875976563,16408723456,4294963200,2606174208,114688
200,1772062846119,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,5.263157844543457,0,0,0,0,0,0,0,13720.598693847656,4096,387,2970,48,0,180169.67877197266,138083.62628173828,2832.7822875976563,16408723456,4294963200,2663682048,114688
200,1772062846319,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,10,0,0,0,0,0,0,0,13720.757568359375,4096,387,3027,48,0,180173.19073486328,138086.58520507813,2832.7822875976563,16408723456,4294963200,2706579456,114688
200,1772062846519,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,10,0,0,0,0,0,0,0,13720.919555664063,4096,387,2975,48,0,180176.52954101563,138089.37036132813,2832.7822875976563,16408723456,4294963200,2725748736,114688
200,1772062846720,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,10,0,0,0,0,0,0,0,13721.060791015625,4096,387,3092,48,0,180180.0889892578,138092.36193847656,2832.7822875976563,16408723456,4294963200,2737463296,114688
200,1772062846920,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,5.263157844543457,0,0,0,0,0,0,0,13721.227294921875,4096,387,3008,48,0,180183.24932861328,138094.96606445313,2832.7822875976563,16408723456,4294963200,2753970176,114688
200,1772062847120,800,800,800,800,800,800,800,800,800,800,800,800,4.761904716491699,0,0,100,14.285715103149414,0,0,0,0,0,0,0,13721.377563476563,4096,387,2948,48,0,180186.76696777344,138097.9312133789,2832.7822875976563,16408723456,4294963200,2763620352,114688
200,1772062847320,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,9.523809432983398,0,0,0,0,0,0,0,13721.568603515625,4096,387,2969,48,0,180189.73950195313,138100.33880615234,2832.7822875976563,16408723456,4294963200,2786783232,114688
