Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772064327946,1134,800,1039,800,800,799,800,799,800,800,800,800,6.060606002807617,3.0303030014038086,9.375,5.882352828979492,5.882352828979492,5.882352828979492,5.882352828979492,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,3.0303030014038086,14782.507202148438,4096,387,3359,49,0,206572.09649658203,160650.9467163086,2836.3118896484375,16408723456,4294963200,2449661952,114688
200,1772064327946,1134,800,1039,800,800,799,800,799,800,800,800,800,6.060606002807617,3.0303030014038086,9.375,5.882352828979492,5.882352828979492,5.882352828979492,5.882352828979492,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,3.0303030014038086,14782.533996582031,4096,387,3359,49,0,206572.57208251953,160651.2802734375,2836.3118896484375,16408723456,4294963200,2455519232,114688
200,1772064328146,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,31.034481048583984,0,0,0,0,0,82.75862121582031,0,0,0,14782.728759765625,4096,387,2980,49,0,206576.01489257813,160654.13903808594,2836.3118896484375,16408723456,4294963200,2590130176,114688
200,1772064328346,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,0,0,100,0,0,0,14782.906677246094,4096,387,3007,49,0,206579.26538085938,160656.8270263672,2836.3118896484375,16408723456,4294963200,2647371776,114688
200,1772064328546,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,89.47368621826172,0,0,0,0,15.000000953674316,0,0,0,14783.072448730469,4096,387,3017,49,0,206582.82153320313,160659.82415771484,2836.3118896484375,16408723456,4294963200,2683961344,114688
200,1772064328747,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,100,0,0,0,0,0,0,0,0,14783.2265625,4096,387,3075,49,0,206586.2352294922,160662.68798828125,2836.3118896484375,16408723456,4294963200,2704461824,114688
200,1772064328947,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,100,0,0,0,0,0,0,0,0,14783.369201660156,4096,387,3158,49,0,206589.88385009766,160665.78479003906,2836.3118896484375,16408723456,4294963200,2723340288,114688
200,1772064329147,1134,800,1039,800,800,799,800,799,800,800,800,800,9.523809432983398,0,10,100,0,0,0,0,0,0,65,14.285715103149414,14783.572937011719,4096,387,3021,49,0,206595.6700439453,160671.0137939453,2836.3118896484375,16408723456,4294963200,2754256896,114688
200,1772064329347,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,100,0,0,0,0,0,0,0,0,14783.724182128906,4096,387,3030,49,0,206599.51489257813,160674.26293945313,2836.3118896484375,16408723456,4294963200,2763575296,114688
200,1772064329547,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5.263157844543457,100,0,0,0,0,0,0,0,0,14783.911987304688,4096,387,2956,49,0,206602.43725585938,160676.6040649414,2836.3118896484375,16408723456,4294963200,2786738176,114688
200,1772064329747,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,100,0,0,0,0,0,0,0,0,14784.063781738281,4096,387,3083,49,0,206606.10870361328,160679.71405029297,2836.3118896484375,16408723456,4294963200,2810966016,114688
200,1772064329947,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,14.285715103149414,100,0,0,0,0,0,0,0,0,14784.26416015625,4096,387,3101,49,0,206608.9859008789,160682.01556396484,2836.3118896484375,16408723456,4294963200,2818953216,114688
200,1772064330147,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,100,0,0,0,0,0,0,0,0,14784.413940429688,4096,387,3006,49,0,206612.71252441406,160685.1932373047,2836.3118896484375,16408723456,4294963200,2823041024,114688
200,1772064330347,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,0,95.23809814453125,0,0,0,0,14784.61962890625,4096,387,3214,49,0,206616.85400390625,160688.5894165039,2836.354248046875,16408723456,4294963200,2989699072,114688
200,1772064330547,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,20,0,0,0,0,94.73684692382813,0,0,0,0,14784.793640136719,4096,390,3021,49,0,206621.0703125,160691.91149902344,2836.354248046875,16408723456,4294963200,3030695936,114688
200,1772064330747,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,4.761904716491699,100,0,0,0,0,14784.972534179688,4096,402,12310,49,0,206624.98431396484,160695.15783691406,2836.354248046875,16408723456,4294963200,3092799488,114688
200,1772064330948,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5.263157844543457,0,0,0,0,100,0,0,0,0,14785.206787109375,4096,630,14167,50,8,206628.72973632813,160698.30157470703,2836.3624877929688,16408723456,4294963200,3166355456,114688
200,1772064331148,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,9.523809432983398,0,0,0,0,95.23809814453125,0,0,0,0,14785.408874511719,4096,630,13636,50,34,206632.13116455078,160701.11389160156,2836.3624877929688,16408723456,4294963200,3421667328,114688
200,1772064331348,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,0,100,0,0,0,0,14785.563232421875,4096,630,20834,51,40,206635.81243896484,160704.2568359375,2836.3624877929688,16408723456,4294963200,3479441408,114688
200,1772064331548,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,9.523809432983398,0,0,0,0,100,0,0,0,0,14785.713195800781,4096,630,30787,51,92,206639.39031982422,160707.2608642578,2836.3690795898438,16408723456,4294963200,3479441408,114688
200,1772064331748,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5.263157844543457,0,0,0,0,100,0,0,0,0,14785.859313964844,4096,630,31583,51,83,206643.02862548828,160710.3579711914,2836.3690795898438,16408723456,4294963200,3479441408,114688
200,1772064331948,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5,0,0,0,0,100,0,0,0,0,14786.002807617188,4096,632,33114,54,86,206646.51953125,160713.30798339844,2836.3690795898438,16408723456,4294963200,3479277568,114688
200,1772064332148,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5,0,0,0,0,100,0,0,0,0,14786.153991699219,4096,632,31719,54,85,206649.97296142578,160716.21350097656,2836.3732299804688,16408723456,4294963200,3471020032,114688
200,1772064332348,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,0,100,0,0,0,0,14786.297790527344,4096,632,32591,55,88,206653.52325439453,160719.22076416016,2836.3732299804688,16408723456,4294963200,3479818240,114688
200,1772064332548,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5,0,0,0,0,100,0,0,0,0,14786.442443847656,4096,632,32656,55,85,206657.0469970703,160722.20025634766,2836.3732299804688,16408723456,4294963200,3481948160,114688
200,1772064332748,1134,800,1039,800,800,799,800,799,800,800,800,800,0,4.761904716491699,5.263157844543457,0,0,0,0,100,0,0,0,0,14786.594543457031,4096,632,30736,55,90,206660.60186767578,160725.18322753906,2836.3787841796875,16408723456,4294963200,3481948160,114688
200,1772064332949,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,9.523809432983398,0,0,0,0,100,0,0,0,0,14786.736755371094,4096,632,31720,55,85,206664.0340576172,160728.07452392578,2836.3787841796875,16408723456,4294963200,3481948160,114688
200,1772064333149,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,5,0,0,0,0,100,0,0,0,0,14786.878967285156,4096,632,32154,55,86,206667.49951171875,160730.96868896484,2836.3787841796875,16408723456,4294963200,3480510464,114688
200,1772064333349,1134,800,1039,800,800,799,800,799,800,800,800,800,0,0,10,0,0,0,0,100,0,0,0,0,14787.030700683594,4096,632,31264,55,86,206671.08142089844,160733.9810180664,2836.3828735351563,16408723456,4294963200,3484504064,114688
