Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772061698572,800,811,1045,800,826,800,800,809,909,800,800,838,11.111111640930176,2.941176414489746,5.714285850524902,5.555555820465088,5.714285850524902,2.941176414489746,2.857142925262451,11.428571701049805,5.714285850524902,5.555555820465088,2.857142925262451,2.941176414489746,12896.19482421875,4096,387,3295,48,0,159848.88934326172,120743.57135009766,2830.0870971679688,16408723456,4294963200,2461839360,114688
200,1772061698572,800,811,1045,800,826,800,800,809,909,800,800,838,11.111111640930176,2.941176414489746,5.714285850524902,5.555555820465088,5.714285850524902,2.941176414489746,2.857142925262451,11.428571701049805,5.714285850524902,5.555555820465088,2.857142925262451,2.941176414489746,12896.219055175781,4096,387,3295,48,0,159849.33795166016,120743.90411376953,2830.0870971679688,16408723456,4294963200,2463703040,114688
200,1772061698772,800,811,1045,800,826,800,800,809,909,800,800,838,44.4444465637207,48.27585983276367,46.42856979370117,44.4444465637207,81.48148345947266,46.42856979370117,46.42856979370117,77.77777862548828,46.42856979370117,46.42856979370117,48.27585983276367,46.42856979370117,12896.369445800781,4096,387,3034,48,0,159857.51513671875,120751.55889892578,2830.0870971679688,16408723456,4294963200,2494320640,114688
200,1772061698972,800,811,1045,800,826,800,800,809,909,800,800,838,55,55,55,57.142860412597656,57.142860412597656,57.142860412597656,100,55,55,52.6315803527832,57.894737243652344,55,12896.512756347656,4096,387,3117,48,0,159865.0115966797,120758.48315429688,2830.0870971679688,16408723456,4294963200,2503372800,114688
200,1772061699172,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,0,0,0,100,10,0,0,0,0,12896.668334960938,4096,387,2983,48,0,159868.69287109375,120761.61260986328,2830.0870971679688,16408723456,4294963200,2521194496,114688
200,1772061699372,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,0,0,0,100,10,0,0,0,0,12896.8154296875,4096,387,2972,48,0,159872.52673339844,120764.8775024414,2830.0870971679688,16408723456,4294963200,2537967616,114688
200,1772061699573,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,0,0,0,100,10,0,0,0,0,12897.007202148438,4096,387,3006,48,0,159876.2490234375,120768.03247070313,2830.0870971679688,16408723456,4294963200,2666029056,114688
200,1772061699773,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,0,0,0,100,10,0,0,0,0,12897.186096191406,4096,387,3018,48,0,159879.7162475586,120770.93829345703,2830.0870971679688,16408723456,4294963200,2740310016,114688
199,1772061699973,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,94.73684692382813,0,0,10,10,0,0,0,0,12897.366516113281,4096,387,3122,48,0,159882.88897705078,120773.55065917969,2830.0870971679688,16408723456,4294963200,2769465344,114688
199,1772061700173,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,10,0,0,0,0,12897.516662597656,4096,387,3031,48,0,159886.32653808594,120776.43676757813,2830.0870971679688,16408723456,4294963200,2778247168,114688
199,1772061700373,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,10,0,0,0,0,12897.702026367188,4096,387,3014,48,0,159889.36944580078,120778.91552734375,2830.0870971679688,16408723456,4294963200,2796630016,114688
199,1772061700573,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,14.285715103149414,0,0,0,0,12897.841674804688,4096,387,3051,48,0,159892.78125,120781.78399658203,2830.0870971679688,16408723456,4294963200,2804883456,114688
200,1772061700773,800,811,1045,800,826,800,800,809,909,800,800,838,0,5,0,100,0,0,0,5,0,0,0,0,12897.995483398438,4096,387,3007,48,0,159896.39447021484,120784.84436035156,2830.0870971679688,16408723456,4294963200,2809368576,114688
200,1772061700973,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12898.197814941406,4096,387,2980,48,0,159899.30712890625,120787.16259765625,2830.0870971679688,16408723456,4294963200,2850467840,114688
200,1772061701173,800,811,1045,800,826,800,800,809,909,800,800,838,0,5.263157844543457,0,100,0,0,0,0,0,0,0,0,12898.3486328125,4096,387,2987,48,0,159902.9935913086,120790.29724121094,2830.0870971679688,16408723456,4294963200,2868572160,114688
200,1772061701373,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12898.548645019531,4096,387,2995,48,0,159906.33074951172,120793.05456542969,2830.0870971679688,16408723456,4294963200,2877890560,114688
200,1772061701573,800,811,1045,800,826,800,800,809,909,800,800,838,0,14.285715103149414,0,100,0,0,0,0,0,0,0,0,12898.715881347656,4096,387,2996,48,0,159909.31005859375,120795.48529052734,2830.0870971679688,16408723456,4294963200,2888007680,114688
200,1772061701774,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12898.859436035156,4096,387,3026,48,0,159913.05596923828,120798.68493652344,2830.0870971679688,16408723456,4294963200,2898923520,114688
200,1772061701974,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12899.002258300781,4096,387,3119,48,0,159916.91876220703,120801.96673583984,2830.09814453125,16408723456,4294963200,2911748096,114688
200,1772061702174,800,811,1045,800,826,800,800,809,909,800,800,838,0,5.263157844543457,0,95.23809814453125,0,0,0,0,0,0,0,0,12899.152160644531,4096,390,3175,48,0,159920.8314819336,120804.9760131836,2830.09814453125,16408723456,4294963200,2935730176,114688
200,1772061702374,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12899.290161132813,4096,390,3049,48,0,159924.57794189453,120808.17858886719,2830.09814453125,16408723456,4294963200,2955182080,114688
200,1772061702574,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12899.429138183594,4096,390,3044,48,0,159928.35247802734,120811.40142822266,2830.10595703125,16408723456,4294963200,2959441920,114688
200,1772061702774,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,0,0,0,0,0,0,0,12899.570129394531,4096,390,3034,48,0,159932.0853881836,120814.5874633789,2830.10595703125,16408723456,4294963200,2959441920,114688
200,1772061702974,800,811,1045,800,826,800,800,809,909,800,800,838,0,9.523809432983398,0,100,0,0,0,0,0,0,0,0,12899.81005859375,4096,390,3153,48,0,159934.5230102539,120816.43719482422,2830.10595703125,16408723456,4294963200,2967707648,114688
200,1772061703174,800,811,1045,800,826,800,800,809,909,800,800,838,0,5.263157844543457,0,100,0,0,0,0,0,0,0,0,12899.957885742188,4096,390,3187,48,0,159938.2124633789,120819.57135009766,2830.1126098632813,16408723456,4294963200,2973032448,114688
199,1772061703374,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,100,0,10,10,0,10,0,5.263157844543457,0,12900.135681152344,4096,390,3076,48,0,159942.84564208984,120823.65185546875,2830.128662109375,16408723456,4294963200,3076333568,114688
199,1772061703574,800,811,1045,800,826,800,800,809,909,800,800,838,0,80,0,100,0,78.94737243652344,76.19047546386719,5.263157844543457,78.94737243652344,0,76.19047546386719,0,12900.341857910156,4096,390,3037,48,0,159953.24096679688,120833.43426513672,2830.143310546875,16408723456,4294963200,3120414720,114688
199,1772061703774,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,15.000000953674316,0,0,0,0,12900.490478515625,4096,390,2983,48,0,159956.82836914063,120836.44708251953,2830.1495361328125,16408723456,4294963200,3120414720,114688
199,1772061703974,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,10,0,0,0,0,12900.638000488281,4096,390,3117,48,0,159960.34661865234,120839.42742919922,2830.1495361328125,16408723456,4294963200,3120439296,114688
199,1772061704175,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,10,0,0,0,0,12900.782470703125,4096,390,3126,48,0,159963.8617553711,120842.40026855469,2830.1495361328125,16408723456,4294963200,3120734208,114688
199,1772061704375,800,811,1045,800,826,800,800,809,909,800,800,838,4.761904716491699,0,0,100,0,0,0,10,0,0,0,0,12900.974914550781,4096,390,3090,48,0,159967.36065673828,120845.31158447266,2830.1549072265625,16408723456,4294963200,3293790208,114688
200,1772061704575,800,811,1045,800,826,800,800,809,909,800,800,838,0,15.789472579956055,0,100,0,20,15.000000953674316,10,19.047618865966797,0,20,0,12901.246643066406,4096,400,3070,48,0,159971.75805664063,120849.12017822266,2830.1558837890625,16408723456,4294963200,3556831232,114688
199,1772061704775,800,811,1045,800,826,800,800,809,909,800,800,838,0,4.761904716491699,0,95.23809814453125,0,0,5,9.523809432983398,0,0,0,0,12901.440246582031,4096,598,12802,48,5,159975.15350341797,120851.81921386719,2830.1558837890625,16408723456,4294963200,3646210048,114688
200,1772061704975,800,811,1045,800,826,800,800,809,909,800,800,838,0,5,65,100,0,10,5,5.263157844543457,9.523809432983398,10.526315689086914,14.285715103149414,0,12901.718017578125,4096,680,16414,49,19,159981.54931640625,120857.58282470703,2830.1923828125,16408723456,4294963200,3556007936,114688
199,1772061705175,800,811,1045,800,826,800,800,809,909,800,800,838,0,0,0,100,0,0,0,10,0,0,0,0,12901.924011230469,4096,684,12717,49,42,159985.13452148438,120860.60345458984,2830.1942138671875,16408723456,4294963200,3718307840,114688
199,1772061705375,800,811,1045,800,826,800,800,809,909,800,800,838,0,10,0,100,0,5,10,10,5.263157844543457,0,5.263157844543457,0,12902.103881835938,4096,686,21995,49,50,159989.26208496094,120864.18347167969,2830.1942138671875,16408723456,4294963200,3883589632,114688
200,1772061705575,800,811,1045,800,826,800,800,809,909,800,800,838,4.761904716491699,10,0,100,0,14.285715103149414,10,9.523809432983398,14.285715103149414,0,14.285715103149414,0,12902.249572753906,4096,686,23676,51,94,159995.66088867188,120870.04431152344,2830.1981201171875,16408723456,4294963200,3883589632,114688
199,1772061705775,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,100,0,20,20,5.263157844543457,20,0,20,0,12902.404541015625,4096,686,32144,51,87,160001.0394897461,120874.8765258789,2830.2008056640625,16408723456,4294963200,3883589632,114688
199,1772061705975,800,811,1045,800,826,800,800,809,909,800,800,838,0,19.047618865966797,0,100,0,15.000000953674316,15.000000953674316,5,15.000000953674316,0,15.000000953674316,0,12902.554443359375,4096,686,31127,53,90,160005.5743408203,120878.89099121094,2830.2008056640625,16408723456,4294963200,3887595520,114688
199,1772061706175,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,100,20,20,20,10,20,0,0,0,12902.702575683594,4096,686,31797,53,88,160010.4507446289,120883.21166992188,2830.2035522460938,16408723456,4294963200,3878965248,114688
199,1772061706375,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,100,21.052631378173828,21.052631378173828,20,5,20,0,0,0,12902.855285644531,4096,686,32497,53,87,160015.4009399414,120887.61688232422,2830.2056884765625,16408723456,4294963200,3882336256,114688
199,1772061706575,800,811,1045,800,826,800,800,809,909,800,800,838,0,15.000000953674316,0,100,14.285715103149414,14.285715103149414,15.000000953674316,10,15.000000953674316,0,0,0,12903.000549316406,4096,686,30935,54,92,160019.8126220703,120891.49578857422,2830.2056884765625,16408723456,4294963200,3883368448,114688
199,1772061706775,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,100,21.052631378173828,21.052631378173828,20,9.523809432983398,20,0,0,0,12903.154541015625,4096,686,32582,54,86,160024.79125976563,120895.92883300781,2830.2073364257813,16408723456,4294963200,3891367936,114688
199,1772061706976,800,811,1045,800,826,800,800,809,909,800,800,838,0,10.526315689086914,0,100,14.285715103149414,14.285715103149414,10.526315689086914,5.263157844543457,10.526315689086914,0,0,0,12903.302185058594,4096,686,31006,54,88,160029.1743774414,120899.8052368164,2830.2098999023438,16408723456,4294963200,3894214656,114688
199,1772061707176,800,811,1045,800,826,800,800,809,909,800,800,838,0,10.526315689086914,0,100,14.285715103149414,14.285715103149414,10.526315689086914,5.263157844543457,10.526315689086914,0,0,0,12903.451904296875,4096,686,31312,54,91,160034.0591430664,120904.11865234375,2830.2098999023438,16408723456,4294963200,3887722496,114688
199,1772061707376,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,97.5,21.95121955871582,21.95121955871582,20,15.000000953674316,21.95121955871582,0,0,0,12903.601867675781,4096,686,31101,54,86,160038.9796142578,120908.52996826172,2830.2114868164063,16408723456,4294963200,3891593216,114688
199,1772061707576,800,811,1045,800,826,800,800,809,909,800,800,838,0,15.000000953674316,0,9.523809432983398,10.526315689086914,15.000000953674316,15.000000953674316,100,15.000000953674316,0,0,4.761904716491699,12903.750061035156,4096,686,32701,54,91,160043.50689697266,120912.46307373047,2830.2147216796875,16408723456,4294963200,3891589120,114688
199,1772061707776,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,5.263157844543457,23.809524536132813,21.052631378173828,20,100,20,0,0,0,12903.898620605469,4096,686,32860,54,89,160048.47393798828,120916.89031982422,2830.2147216796875,16408723456,4294963200,3890102272,114688
199,1772061707976,800,811,1045,800,826,800,800,809,909,800,800,838,0,15.000000953674316,0,5,10.526315689086914,15.000000953674316,15.000000953674316,100,15.000000953674316,0,0,0,12904.046691894531,4096,686,30826,55,89,160053.06298828125,120920.9398803711,2830.2147216796875,16408723456,4294963200,3892224000,114688
199,1772061708176,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,10,0,19.047618865966797,20,100,20,0,20,0,12904.191284179688,4096,686,32846,55,89,160057.77661132813,120925.11029052734,2830.2198486328125,16408723456,4294963200,3880435712,114688
199,1772061708376,800,811,1045,800,826,800,800,809,909,800,800,838,0,20,0,9.523809432983398,0,20,20,100,20,0,20,0,12904.3408203125,4096,686,32382,55,92,160062.7452392578,120929.5419921875,2830.2198486328125,16408723456,4294963200,3891015680,114688
