Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771966780292,800,800,799,800,800,800,800,800,800,800,800,799,8.571429252624512,5.714285850524902,5.714285850524902,8.333333969116211,8.823529243469238,8.333333969116211,8.571429252624512,5.714285850524902,5.714285850524902,5.714285850524902,2.857142925262451,5.714285850524902,20995.17889404297,4096,387,3428,50,0,48236.528747558594,245520.79443359375,3278.6090698242188,16408719360,4294963200,2630971392,233472
200,1771966780292,800,800,799,800,800,800,800,800,800,800,800,799,8.571429252624512,5.714285850524902,5.714285850524902,8.333333969116211,8.823529243469238,8.333333969116211,8.571429252624512,5.714285850524902,5.714285850524902,5.714285850524902,2.857142925262451,5.714285850524902,20995.207275390625,4096,387,3428,50,0,48237.13732910156,245521.2471923828,3278.6090698242188,16408719360,4294963200,2631770112,233472
200,1771966780492,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,0,0,0,35.71428680419922,80,0,0,0,0,20995.400390625,4096,387,3357,50,0,48240.42364501953,245523.9364013672,3278.6090698242188,16408719360,4294963200,2769645568,233472
200,1771966780693,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,0,0,0,14.285715103149414,100,0,0,0,0,20995.577209472656,4096,387,3122,50,0,48243.56610107422,245526.49926757813,3278.6090698242188,16408719360,4294963200,2826887168,233472
200,1771966780893,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,80,0,0,10,15.789472579956055,0,0,0,0,20995.73651123047,4096,387,3143,50,0,48247.10095214844,245529.45892333984,3278.6090698242188,16408719360,4294963200,2866073600,233472
200,1771966781093,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,100,0,0,15.000000953674316,0,0,0,0,0,20995.901916503906,4096,387,3137,50,0,48250.63513183594,245532.3760986328,3278.6090698242188,16408719360,4294963200,2885775360,233472
200,1771966781293,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,100,0,0,15.000000953674316,0,0,0,0,0,20996.04473876953,4096,387,3156,50,0,48254.32385253906,245535.47491455078,3278.6090698242188,16408719360,4294963200,2897489920,233472
200,1771966781493,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,100,0,0,10,0,0,0,0,0,20996.213623046875,4096,387,3298,50,0,48257.633544921875,245538.20574951172,3278.6090698242188,16408719360,4294963200,2913996800,233472
200,1771966781693,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,100,0,0,10,0,0,0,0,0,20996.36541748047,4096,387,3187,50,0,48261.34118652344,245541.34088134766,3278.6090698242188,16408719360,4294963200,2923315200,233472
200,1771966781893,800,800,799,800,800,800,800,800,800,800,800,799,0,0,0,100,0,0,10,0,0,0,0,0,20996.554809570313,4096,387,3215,50,0,48264.392028808594,245543.80291748047,3278.6090698242188,16408719360,4294963200,2947022848,233472
