Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772064080739,800,800,800,800,800,800,800,800,800,800,800,800,9.090909004211426,6.060606002807617,3.0303030014038086,8.571429252624512,3.0303030014038086,5.882352828979492,5.882352828979492,2.941176414489746,5.882352828979492,6.060606002807617,9.375,8.571429252624512,14605.265991210938,4096,387,2949,49,0,202255.99145507813,156974.35607910156,2835.7108764648438,16408723456,4294963200,2465312768,114688
200,1772064080740,800,800,800,800,800,800,800,800,800,800,800,800,9.090909004211426,6.060606002807617,3.0303030014038086,8.571429252624512,3.0303030014038086,5.882352828979492,5.882352828979492,2.941176414489746,5.882352828979492,6.060606002807617,9.375,8.571429252624512,14605.291442871094,4096,387,2949,49,0,202256.47259521484,156974.69598388672,2835.7108764648438,16408723456,4294963200,2468773888,114688
200,1772064080940,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,32.14285659790039,81.48148345947266,14605.485656738281,4096,387,3037,49,0,202259.80786132813,156977.44921875,2835.7108764648438,16408723456,4294963200,2613948416,114688
200,1772064081140,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,10,100,14605.66357421875,4096,387,2943,49,0,202263.04150390625,156980.1212158203,2835.7108764648438,16408723456,4294963200,2671190016,114688
200,1772064081340,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,88.8888931274414,0,0,0,0,0,0,10,15.000000953674316,14605.827392578125,4096,387,2893,49,0,202266.53784179688,156983.05572509766,2835.7108764648438,16408723456,4294963200,2705354752,114688
200,1772064081540,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14605.98291015625,4096,387,2960,49,0,202269.87231445313,156985.83953857422,2835.7108764648438,16408723456,4294963200,2726363136,114688
200,1772064081740,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14606.124084472656,4096,387,2990,49,0,202273.515625,156988.93536376953,2835.7108764648438,16408723456,4294963200,2737545216,114688
200,1772064081940,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14606.291320800781,4096,387,3072,49,0,202276.68646240234,156991.54864501953,2835.7108764648438,16408723456,4294963200,2754052096,114688
200,1772064082140,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,9.523809432983398,0,14606.441833496094,4096,387,2976,49,0,202280.32220458984,156994.63287353516,2835.7108764648438,16408723456,4294963200,2763370496,114688
200,1772064082340,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14606.633361816406,4096,387,2906,49,0,202283.3295288086,156997.07250976563,2835.7108764648438,16408723456,4294963200,2795319296,114688
200,1772064082540,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5.263157844543457,4.761904716491699,14606.786804199219,4096,387,2966,49,0,202287.0277709961,157000.19525146484,2835.7108764648438,16408723456,4294963200,2819014656,114688
200,1772064082740,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14606.987182617188,4096,387,2987,49,0,202289.9232788086,157002.5225830078,2835.7108764648438,16408723456,4294963200,2827001856,114688
200,1772064082941,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14607.136108398438,4096,387,3042,49,0,202293.53802490234,157005.58715820313,2835.7108764648438,16408723456,4294963200,2839011328,114688
200,1772064083141,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,85,0,0,0,15.000000953674316,0,0,10,0,14607.3427734375,4096,387,2916,49,0,202297.68475341797,157008.9613647461,2835.7483520507813,16408723456,4294963200,2996989952,114688
200,1772064083341,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,90,0,0,0,0,0,0,19.047618865966797,0,14607.522399902344,4096,390,3207,49,0,202301.78198242188,157012.25006103516,2835.7483520507813,16408723456,4294963200,3033460736,114688
200,1772064083541,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5.263157844543457,0,14607.702331542969,4096,442,10906,49,0,202305.57928466797,157015.36950683594,2835.7483520507813,16408723456,4294963200,3110678528,114688
200,1772064083741,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5,0,14607.9345703125,4096,630,12739,49,25,202309.23272705078,157018.4291381836,2835.7538452148438,16408723456,4294963200,3172777984,114688
200,1772064083941,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,94.73684692382813,0,0,0,0,0,0,10,0,14608.141052246094,4096,630,12438,51,32,202312.7891845703,157021.3974609375,2835.7538452148438,16408723456,4294963200,3444088832,114688
200,1772064084141,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5,0,14608.293029785156,4096,630,20891,51,80,202316.47259521484,157024.51733398438,2835.7538452148438,16408723456,4294963200,3485356032,114688
