Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772064171839,800,800,800,800,800,800,800,800,800,800,800,800,8.823529243469238,2.941176414489746,5.714285850524902,8.571429252624512,2.941176414489746,2.941176414489746,5.714285850524902,5.714285850524902,2.941176414489746,8.333333969116211,5.714285850524902,3.0303030014038086,14668.873901367188,4096,387,2992,48,0,203385.4415283203,157874.9716796875,2835.9722900390625,16408723456,4294963200,2457784320,114688
200,1772064171839,800,800,800,800,800,800,800,800,800,800,800,800,8.823529243469238,2.941176414489746,5.714285850524902,8.571429252624512,2.941176414489746,2.941176414489746,5.714285850524902,5.714285850524902,2.941176414489746,8.333333969116211,5.714285850524902,3.0303030014038086,14668.903625488281,4096,387,2992,48,0,203386.0630493164,157875.42669677734,2835.9722900390625,16408723456,4294963200,2459914240,114688
200,1772064172039,800,800,800,800,800,800,800,800,800,800,800,800,46.42856979370117,48.27585983276367,82.14286041259766,46.42856979370117,46.42856979370117,48.27585983276367,46.42856979370117,46.42856979370117,48.27585983276367,78.57142639160156,46.42856979370117,46.66666793823242,14669.054321289063,4096,387,3030,48,0,203394.4380493164,157883.271484375,2835.9722900390625,16408723456,4294963200,2491277312,114688
200,1772064172239,800,800,800,800,800,800,800,800,800,800,800,800,52.38095474243164,47.36842346191406,55,50,71.42857360839844,50,50,52.38095474243164,50,45,80.95238494873047,52.6315803527832,14669.197509765625,4096,387,3012,48,0,203401.80682373047,157890.0721435547,2835.9722900390625,16408723456,4294963200,2501849088,114688
200,1772064172440,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,10,100,0,14669.354858398438,4096,387,3154,48,0,203405.31079101563,157893.02026367188,2835.9722900390625,16408723456,4294963200,2515427328,114688
200,1772064172640,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,14.285715103149414,100,0,14669.500915527344,4096,387,2980,48,0,203408.98754882813,157896.15173339844,2835.9722900390625,16408723456,4294963200,2533531648,114688
200,1772064172840,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,5.263157844543457,100,0,14669.693298339844,4096,387,2990,48,0,203412.5682373047,157899.15661621094,2835.9722900390625,16408723456,4294963200,2658131968,114688
200,1772064173040,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,4.761904716491699,0,0,10,100,0,14669.871154785156,4096,387,3019,48,0,203415.96905517578,157901.97662353516,2835.9722900390625,16408723456,4294963200,2724274176,114688
200,1772064173240,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,90,0,0,0,0,0,10,10,0,14670.05029296875,4096,387,2952,48,0,203419.0863647461,157904.53155517578,2835.9722900390625,16408723456,4294963200,2754109440,114688
200,1772064173440,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,10,0,0,14670.199584960938,4096,387,3141,48,0,203422.65899658203,157907.55737304688,2835.9722900390625,16408723456,4294963200,2771415040,114688
200,1772064173640,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,10,0,0,14670.383544921875,4096,387,3032,48,0,203425.76220703125,157910.09661865234,2835.9722900390625,16408723456,4294963200,2781532160,114688
200,1772064173840,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,10,0,0,14670.522399902344,4096,387,3026,48,0,203429.27673339844,157913.06951904297,2835.9722900390625,16408723456,4294963200,2789785600,114688
200,1772064174040,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,5.263157844543457,0,0,14670.675476074219,4096,387,3100,48,0,203432.93328857422,157916.17578125,2835.9722900390625,16408723456,4294963200,2806341632,114688
200,1772064174240,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14670.877685546875,4096,387,3016,48,0,203435.83770751953,157918.50762939453,2835.9722900390625,16408723456,4294963200,2853912576,114688
200,1772064174441,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5.263157844543457,0,14671.028198242188,4096,387,3138,48,0,203439.5609741211,157921.6820678711,2835.9722900390625,16408723456,4294963200,2870415360,114688
200,1772064174641,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14671.234313964844,4096,387,2951,48,0,203442.87713623047,157924.38995361328,2835.9722900390625,16408723456,4294963200,2879733760,114688
200,1772064174841,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,14.285715103149414,0,14671.397216796875,4096,387,2929,48,0,203445.82806396484,157926.79528808594,2835.9722900390625,16408723456,4294963200,2889318400,114688
200,1772064175041,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14671.5419921875,4096,387,3039,48,0,203449.58728027344,157929.98596191406,2835.9722900390625,16408723456,4294963200,2900553728,114688
200,1772064175241,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5.263157844543457,0,14671.684143066406,4096,387,3014,48,0,203453.4194946289,157933.28369140625,2835.9824829101563,16408723456,4294963200,2911203328,114688
200,1772064175441,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14671.834289550781,4096,390,4039,48,0,203457.36199951172,157936.2631225586,2835.9824829101563,16408723456,4294963200,2938130432,114688
200,1772064175641,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14671.971557617188,4096,390,3017,48,0,203461.10205078125,157939.45635986328,2835.9824829101563,16408723456,4294963200,2939727872,114688
200,1772064175841,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,9.523809432983398,0,14672.110473632813,4096,390,2957,48,0,203464.88739013672,157942.68682861328,2835.990234375,16408723456,4294963200,2941857792,114688
200,1772064176041,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14672.251220703125,4096,390,3025,48,0,203468.60955810547,157945.86474609375,2835.990234375,16408723456,4294963200,2942033920,114688
200,1772064176241,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,10,0,14672.489196777344,4096,390,3098,48,0,203471.0425415039,157947.7084350586,2835.990234375,16408723456,4294963200,2946027520,114688
200,1772064176442,800,800,800,800,800,800,800,800,800,800,800,800,0,0,0,100,0,0,0,0,0,0,5.263157844543457,0,14672.639099121094,4096,390,3129,48,0,203474.64825439453,157950.75817871094,2835.9963989257813,16408723456,4294963200,2957209600,114688
