Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772063611825,800,800,800,800,800,800,800,800,800,800,800,800,8.571429252624512,8.823529243469238,2.941176414489746,8.571429252624512,5.882352828979492,2.941176414489746,5.882352828979492,5.882352828979492,3.0303030014038086,5.882352828979492,5.714285850524902,2.941176414489746,14264.063842773438,4096,387,3001,49,0,192846.83203125,148801.0947265625,2834.726806640625,16408723456,4294963200,2466017280,114688
200,1772063611825,800,800,800,800,800,800,800,800,800,800,800,800,8.571429252624512,8.823529243469238,2.941176414489746,8.571429252624512,5.882352828979492,2.941176414489746,5.882352828979492,5.882352828979492,3.0303030014038086,5.882352828979492,5.714285850524902,2.941176414489746,14264.090087890625,4096,387,3430,49,0,192847.31774902344,148801.4478149414,2834.726806640625,16408723456,4294963200,2471874560,114688
200,1772063612025,800,800,800,800,800,800,800,800,800,800,800,800,46.42856979370117,77.77777862548828,46.42856979370117,82.14286041259766,48.27585983276367,46.42856979370117,44.4444465637207,44.4444465637207,44.82758712768555,46.42856979370117,44.4444465637207,48.27585983276367,14264.240112304688,4096,387,2936,49,0,192855.41180419922,148809.00659179688,2834.726806640625,16408723456,4294963200,2504781824,114688
200,1772063612225,800,800,800,800,800,800,800,800,800,800,800,800,100,50,55,55,55,55,52.38095474243164,55,55,55,55,55,14264.384033203125,4096,387,3085,49,0,192863.04034423828,148816.0580444336,2834.726806640625,16408723456,4294963200,2515431424,114688
200,1772063612426,800,800,800,800,800,800,800,800,800,800,800,800,100,10,0,0,0,0,0,0,0,0,0,0,14264.540283203125,4096,387,2928,49,0,192866.5362548828,148818.994140625,2834.726806640625,16408723456,4294963200,2528210944,114688
200,1772063612626,800,800,800,800,800,800,800,800,800,800,800,800,100,10,0,0,0,0,0,0,0,0,0,0,14264.686889648438,4096,387,2897,49,0,192870.3140258789,148822.21490478516,2834.726806640625,16408723456,4294963200,2547912704,114688
200,1772063612826,800,800,800,800,800,800,800,800,800,800,800,800,100,10,0,0,0,0,0,0,0,0,0,0,14264.874633789063,4096,387,2942,49,0,192874.06115722656,148825.3839111328,2834.726806640625,16408723456,4294963200,2680766464,114688
200,1772063613026,800,800,800,800,800,800,800,800,800,800,800,800,100,14.285715103149414,0,0,0,0,0,0,0,0,0,0,14265.053039550781,4096,387,2916,49,0,192877.46801757813,148828.22149658203,2834.726806640625,16408723456,4294963200,2738819072,114688
200,1772063613226,800,800,800,800,800,800,800,800,800,800,800,800,10.526315689086914,10,0,88.8888931274414,0,0,0,0,0,0,0,0,14265.235168457031,4096,387,3083,49,0,192880.67443847656,148830.83752441406,2834.726806640625,16408723456,4294963200,2772647936,114688
200,1772063613426,800,800,800,800,800,800,800,800,800,800,800,800,0,10,0,100,0,0,0,0,0,0,0,0,14265.385437011719,4096,387,2939,49,0,192884.2778930664,148833.8857421875,2834.726806640625,16408723456,4294963200,2793414656,114688
