Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771966532218,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,8.333333969116211,2.941176414489746,2.941176414489746,5.714285850524902,2.941176414489746,3.0303030014038086,5.714285850524902,2.941176414489746,2.941176414489746,6.060606002807617,2.941176414489746,2.857142925262451,20816.496643066406,4096,387,3090,49,0,43879.52215576172,241810.64764404297,3278.0380859375,16408719360,4294963200,2631389184,233472
200,1771966532218,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,8.333333969116211,2.941176414489746,2.941176414489746,5.714285850524902,2.941176414489746,3.0303030014038086,5.714285850524902,2.941176414489746,2.941176414489746,6.060606002807617,2.941176414489746,2.857142925262451,20816.5234375,4096,387,3772,49,0,43880.14880371094,241811.12426757813,3278.0380859375,16408719360,4294963200,2635116544,233472
200,1771966532418,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,79.31034851074219,0,0,0,34.482757568359375,0,0,20816.716857910156,4096,387,3323,49,0,43883.42333984375,241813.81091308594,3278.0380859375,16408719360,4294963200,2773561344,233472
200,1771966532619,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,100,0,0,0,15.000000953674316,0,0,20816.893493652344,4096,387,3201,49,0,43886.56280517578,241816.37329101563,3278.0380859375,16408719360,4294963200,2831335424,233472
200,1771966532819,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,80,0,20,0,5,0,10,0,0,20817.051696777344,4096,387,3142,49,0,43890.13244628906,241819.36560058594,3278.0380859375,16408719360,4294963200,2872020992,233472
200,1771966533019,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,0,0,100,0,10,0,0,20817.215576171875,4096,387,3322,49,0,43893.60461425781,241822.24517822266,3278.0380859375,16408719360,4294963200,2888527872,233472
200,1771966533219,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,0,0,100,0,15.000000953674316,0,0,20817.358276367188,4096,387,3227,49,0,43897.27490234375,241825.34869384766,3278.0380859375,16408719360,4294963200,2899976192,233472
200,1771966533419,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,0,0,100,0,10,0,0,20817.526794433594,4096,387,3348,49,0,43900.617919921875,241828.1121826172,3278.0380859375,16408719360,4294963200,2916483072,233472
200,1771966533619,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,0,0,100,0,10,0,0,20817.677856445313,4096,387,3158,49,0,43904.26544189453,241831.16918945313,3278.0380859375,16408719360,4294963200,2926059520,233472
200,1771966533819,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,0,0,0,0,0,0,100,0,10,0,0,20817.867614746094,4096,387,3148,49,0,43907.25671386719,241833.5951538086,3278.0380859375,16408719360,4294963200,2948759552,233472
200,1771966534019,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,10,0,0,0,0,0,100,0,0,0,0,20818.02117919922,4096,387,3301,49,0,43910.981506347656,241836.72918701172,3278.0380859375,16408719360,4294963200,2986397696,233472
200,1771966534219,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,14.285715103149414,0,0,0,0,0,100,0,0,0,0,20818.222778320313,4096,387,3179,49,0,43913.89270019531,241839.05395507813,3278.0380859375,16408719360,4294963200,3002384384,233472
199,1771966534419,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,10.526315689086914,0,0,0,0,0,100,0,0,0,0,20818.37176513672,4096,387,3337,49,0,43917.53155517578,241842.12042236328,3278.0380859375,16408719360,4294963200,3014111232,233472
200,1771966534619,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,14.285715103149414,0,85,4.761904716491699,0,0,15.000000953674316,0,0,0,0,20818.57080078125,4096,387,3638,49,0,43921.53985595703,241845.4369506836,3278.0694580078125,16408719360,4294963200,3164016640,233472
200,1771966534819,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,47.36842346191406,0,90,0,0,0,0,0,0,0,0,20818.735290527344,4096,390,6590,49,0,43926.122131347656,241848.95294189453,3278.0694580078125,16408719360,4294963200,3217858560,233472
200,1771966535019,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,10,0,100,0,0,0,0,0,0,0,0,20818.92608642578,4096,400,11737,49,0,43929.98663330078,241852.2440185547,3278.0694580078125,16408719360,4294963200,3272228864,233472
200,1771966535220,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,5,0,95.23809814453125,0,0,0,0,0,0,0,0,20819.14764404297,4096,606,13088,49,8,43933.614318847656,241855.26879882813,3278.0759887695313,16408719360,4294963200,3353182208,233472
200,1771966535420,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,10,0,100,0,0,0,0,0,0,0,0,20819.353881835938,4096,630,18702,51,38,43937.25653076172,241858.32244873047,3278.0759887695313,16408719360,4294963200,3596275712,233472
200,1771966535620,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,9.523809432983398,0,100,0,0,0,0,0,0,0,0,20819.51190185547,4096,652,19533,51,63,43940.807678222656,241861.3282470703,3278.0759887695313,16408719360,4294963200,3657244672,233472
200,1771966535820,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,5.263157844543457,0,100,0,0,0,0,0,0,0,0,20819.666870117188,4096,652,25292,51,90,43944.420166015625,241864.38793945313,3278.0825805664063,16408719360,4294963200,3672817664,233472
200,1771966536020,1339,2023,2435,1429,2447,1240,800,800,800,800,800,799,0,5,0,100,0,0,0,0,0,0,0,0,20819.81170654297,4096,652,31167,53,83,43947.883850097656,241867.31469726563,3278.0825805664063,16408719360,4294963200,3681071104,233472
