Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771965516455,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,8.333333969116211,5.555555820465088,14.285715103149414,5.714285850524902,2.857142925262451,8.108107566833496,5.714285850524902,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,20089.45623779297,4096,387,3191,50,0,26760.481567382813,227327.71026611328,3275.2901611328125,16408719360,4294963200,2625974272,233472
200,1771965516455,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,8.333333969116211,5.555555820465088,14.285715103149414,5.714285850524902,2.857142925262451,8.108107566833496,5.714285850524902,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,20089.48223876953,4096,387,3950,50,0,26761.046142578125,227328.13317871094,3275.2901611328125,16408719360,4294963200,2628104192,233472
200,1771965516656,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,46.42856979370117,46.42856979370117,78.57142639160156,44.82758712768555,48.27585983276367,44.4444465637207,46.66666793823242,82.14286041259766,48.27585983276367,46.42856979370117,44.4444465637207,48.27585983276367,20089.634399414063,4096,387,3299,50,0,26769.310546875,227335.8133544922,3275.2901611328125,16408719360,4294963200,2659254272,233472
200,1771965516856,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,55,55,100,55,55,55,55,55,52.6315803527832,55,52.38095474243164,55,20089.77764892578,4096,387,3136,50,0,26776.92010498047,227342.84100341797,3275.2901611328125,16408719360,4294963200,2659520512,233472
200,1771965517056,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,0,0,52.38095474243164,15.000000953674316,0,0,42.105262756347656,0,0,0,0,0,20089.935485839844,4096,387,3292,50,0,26780.5791015625,227345.9232788086,3275.2901611328125,16408719360,4294963200,2692665344,233472
200,1771965517256,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,4.761904716491699,0,0,10,0,0,100,0,0,0,0,0,20090.082885742188,4096,387,3143,50,0,26784.4345703125,227349.20385742188,3275.2901611328125,16408719360,4294963200,2712899584,233472
200,1771965517456,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,0,0,0,10,0,0,100,0,0,0,0,0,20090.271728515625,4096,387,3288,50,0,26788.155395507813,227352.32940673828,3275.2901611328125,16408719360,4294963200,2841759744,233472
200,1771965517656,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,0,0,0,15.000000953674316,0,0,100,0,0,0,0,0,20090.45098876953,4096,387,3197,50,0,26791.562744140625,227355.1508178711,3275.2901611328125,16408719360,4294963200,2899533824,233472
200,1771965517856,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,0,0,89.47368621826172,10,0,0,15.000000953674316,0,0,0,0,0,20090.631591796875,4096,387,3260,50,0,26794.80535888672,227357.80627441406,3275.2901611328125,16408719360,4294963200,2936455168,233472
200,1771965518056,965,800,2349,1425,2222,800,1328,1138,799,1920,1763,1515,10.526315689086914,10,100,0,0,4.761904716491699,0,0,0,35,0,0,20090.804077148438,4096,387,3275,50,0,26800.11602783203,227362.53778076172,3275.2901611328125,16408719360,4294963200,2992091136,233472
