Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771961693155,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,8.333333969116211,5.714285850524902,5.714285850524902,2.941176414489746,5.714285850524902,5.555555820465088,2.857142925262451,2.857142925262451,2.941176414489746,5.714285850524902,5.714285850524902,11.428571701049805,17322.148681640625,4096,387,3328,49,0,219144.43432617188,167585.90447998047,3265.7630615234375,16408719360,4294963200,2630266880,237568
200,1771961693155,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,8.333333969116211,5.714285850524902,5.714285850524902,2.941176414489746,5.714285850524902,5.555555820465088,2.857142925262451,2.857142925262451,2.941176414489746,5.714285850524902,5.714285850524902,11.428571701049805,17322.17578125,4096,387,3328,49,0,219145.07635498047,167586.39752197266,3265.7630615234375,16408719360,4294963200,2632130560,237568
199,1771961693355,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,39.28571319580078,37.931034088134766,37.931034088134766,41.379310607910156,41.379310607910156,41.379310607910156,41.379310607910156,41.379310607910156,58.620689392089844,41.379310607910156,41.379310607910156,78.57142639160156,17322.326049804688,4096,387,3177,49,0,219152.94805908203,167593.68212890625,3265.7630615234375,16408719360,4294963200,2639810560,237568
200,1771961693555,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,39.28571319580078,37.931034088134766,37.931034088134766,41.379310607910156,41.379310607910156,41.379310607910156,41.379310607910156,41.379310607910156,58.620689392089844,41.379310607910156,41.379310607910156,78.57142639160156,17322.470825195313,4096,387,3216,49,0,219161.50286865234,167601.66412353516,3265.7630615234375,16408719360,4294963200,2649440256,237568
200,1771961693755,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,35,33.333335876464844,40,32.5,30.76923179626465,33.333335876464844,33.333335876464844,33.333335876464844,35,34.14634323120117,32.5,100,17322.626953125,4096,387,3164,49,0,219165.02508544922,167604.61236572266,3265.7630615234375,16408719360,4294963200,2688806912,237568
200,1771961693956,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,0,0,10.526315689086914,0,0,0,0,0,0,0,0,100,17322.77325439453,4096,387,3119,49,0,219168.77978515625,167607.79510498047,3265.7630615234375,16408719360,4294963200,2707406848,237568
200,1771961694156,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,0,0,10,0,0,0,0,0,0,0,0,100,17322.965393066406,4096,387,3282,49,0,219172.49475097656,167610.9150390625,3265.7630615234375,16408719360,4294963200,2826149888,237568
200,1771961694356,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,0,0,14.285715103149414,0,0,0,0,0,0,0,0,100,17323.143493652344,4096,387,3166,49,0,219175.9090576172,167613.74627685547,3265.7630615234375,16408719360,4294963200,2892177408,237568
200,1771961694556,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,0,0,10.526315689086914,90.47618865966797,0,0,0,0,0,0,0,9.523809432983398,17323.323791503906,4096,387,3092,49,0,219179.11297607422,167616.36724853516,3265.7630615234375,16408719360,4294963200,2931281920,237568
200,1771961694756,2460,800,2097,1851,2399,800,800,800,800,1821,800,1279,0,0,14.285715103149414,100,0,0,0,0,0,0,0,0,17323.472900390625,4096,387,3142,49,0,219182.7894897461,167619.45288085938,3265.7630615234375,16408719360,4294963200,2948321280,237568
