Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771962344318,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,8.823529243469238,2.941176414489746,2.941176414489746,5.714285850524902,2.941176414489746,3.0303030014038086,8.333333969116211,2.941176414489746,2.941176414489746,5.882352828979492,8.823529243469238,5.882352828979492,17793.09765625,4096,387,3262,49,0,230797.38806152344,177536.3233642578,3267.3604736328125,16408719360,4294963200,2626555904,237568
200,1771962344318,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,8.823529243469238,2.941176414489746,2.941176414489746,5.714285850524902,2.941176414489746,3.0303030014038086,8.333333969116211,2.941176414489746,2.941176414489746,5.882352828979492,8.823529243469238,5.882352828979492,17793.125,4096,387,3262,49,0,230798.02990722656,177536.80059814453,3267.3604736328125,16408719360,4294963200,2632679424,237568
200,1771962344519,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,0,0,0,0,0,0,85.18518829345703,29.629629135131836,0,17793.32177734375,4096,387,3227,49,0,230801.35986328125,177539.54132080078,3267.3604736328125,16408719360,4294963200,2764734464,237568
200,1771962344719,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,0,0,0,0,0,0,100,10,0,17793.500061035156,4096,387,3374,49,0,230804.6015625,177542.20318603516,3267.3604736328125,16408719360,4294963200,2823307264,237568
200,1771962344919,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,0,0,0,0,0,0,5.263157844543457,95,0,17793.66339111328,4096,387,3197,49,0,230808.13708496094,177545.1580810547,3267.3604736328125,16408719360,4294963200,2850160640,237568
200,1771962345119,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,10,0,0,0,0,0,0,100,0,17793.820556640625,4096,387,3248,49,0,230811.56707763672,177548.01586914063,3267.3604736328125,16408719360,4294963200,2895384576,237568
200,1771962345319,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,10.526315689086914,0,0,0,0,0,0,100,0,17793.962646484375,4096,387,3249,49,0,230815.39166259766,177551.2762451172,3267.3604736328125,16408719360,4294963200,2914287616,237568
200,1771962345519,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,14.285715103149414,0,0,0,0,0,0,100,0,17794.132568359375,4096,387,3246,49,0,230818.83081054688,177554.13507080078,3267.3604736328125,16408719360,4294963200,2922541056,237568
200,1771962345719,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,100,0,17794.285400390625,4096,387,3340,49,0,230822.62969970703,177557.33740234375,3267.3604736328125,16408719360,4294963200,2936111104,237568
200,1771962345919,800,1189,1720,1098,2342,1104,800,800,1732,800,800,800,0,0,0,10,0,0,0,0,0,0,100,0,17794.47509765625,4096,387,3157,49,0,230825.81713867188,177559.94073486328,3267.3604736328125,16408719360,4294963200,2963554304,237568
