Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771967027918,800,800,800,800,800,800,800,1530,800,800,800,800,5.714285850524902,2.857142925262451,2.941176414489746,8.571429252624512,5.555555820465088,8.108107566833496,5.555555820465088,2.857142925262451,8.571429252624512,5.555555820465088,5.555555820465088,8.571429252624512,21173.624755859375,4096,387,3635,50,0,52651.833435058594,249288.79998779297,3279.2975463867188,16408719360,4294963200,2647519232,233472
200,1771967027918,800,800,800,800,800,800,800,1530,800,800,800,800,5.714285850524902,2.857142925262451,2.941176414489746,8.571429252624512,5.555555820465088,8.108107566833496,5.555555820465088,2.857142925262451,8.571429252624512,5.555555820465088,5.555555820465088,8.571429252624512,21173.65185546875,4096,387,3635,50,0,52652.38262939453,249289.20806884766,3279.2975463867188,16408719360,4294963200,2652844032,233472
200,1771967028119,800,800,800,800,800,800,800,1530,800,800,800,800,55.17241287231445,0,0,0,0,0,0,0,28.571430206298828,0,0,34.482757568359375,21173.848388671875,4096,387,3131,50,0,52655.812072753906,249292.0357055664,3279.2975463867188,16408719360,4294963200,2789834752,233472
200,1771967028319,800,800,800,800,800,800,800,1530,800,800,800,800,100,0,0,0,0,0,0,0,0,0,0,15.000000953674316,21174.028686523438,4096,387,3198,50,0,52659.13781738281,249294.76416015625,3279.2975463867188,16408719360,4294963200,2847076352,233472
200,1771967028519,800,800,800,800,800,800,800,1530,800,800,800,800,14.285715103149414,0,0,90,0,0,0,0,0,0,0,10,21174.194091796875,4096,387,3221,50,0,52662.694396972656,249297.74151611328,3279.2975463867188,16408719360,4294963200,2886389760,233472
200,1771967028719,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,4.761904716491699,0,10,21174.349365234375,4096,387,3194,50,0,52666.162353515625,249300.63427734375,3279.2975463867188,16408719360,4294963200,2906624000,233472
200,1771967028919,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10.526315689086914,21174.491638183594,4096,387,3131,50,0,52669.905334472656,249303.80926513672,3279.2975463867188,16408719360,4294963200,2917208064,233472
200,1771967029119,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10,21174.66046142578,4096,387,3127,50,0,52673.252014160156,249306.57360839844,3279.2975463867188,16408719360,4294963200,2929332224,233472
200,1771967029319,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,14.285715103149414,21174.812072753906,4096,387,3209,50,0,52676.992248535156,249309.73852539063,3279.2975463867188,16408719360,4294963200,2938417152,233472
200,1771967029519,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10.526315689086914,21175.002990722656,4096,387,3304,50,0,52680.056884765625,249312.21099853516,3279.2975463867188,16408719360,4294963200,2961313792,233472
200,1771967029719,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10,21175.15399169922,4096,387,3143,50,0,52683.794372558594,249315.37182617188,3279.2975463867188,16408719360,4294963200,2992463872,233472
200,1771967029919,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,14.285715103149414,21175.355041503906,4096,387,3107,50,0,52686.73693847656,249317.69940185547,3279.2975463867188,16408719360,4294963200,3000446976,233472
200,1771967030119,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,15.000000953674316,21175.502807617188,4096,387,3133,50,0,52690.488342285156,249320.84246826172,3279.2975463867188,16408719360,4294963200,3010564096,233472
200,1771967030319,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,4.761904716491699,0,0,5.555555820465088,21175.70751953125,4096,387,3959,50,0,52694.5810546875,249324.09033203125,3279.3284912109375,16408719360,4294963200,3172962304,233472
200,1771967030519,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,90,0,0,0,0,0,0,0,35,21175.874938964844,4096,390,3421,50,0,52698.90692138672,249327.47442626953,3279.3284912109375,16408719360,4294963200,3197718528,233472
200,1771967030720,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,14.285715103149414,21176.057250976563,4096,402,12473,50,0,52702.78009033203,249330.65460205078,3279.3284912109375,16408719360,4294963200,3265740800,233472
200,1771967030920,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10,21176.292236328125,4096,630,14056,50,7,52706.44836425781,249333.7208251953,3279.3350830078125,16408719360,4294963200,3331964928,233472
200,1771967031120,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5,21176.494140625,4096,630,15044,52,37,52710.15069580078,249336.82904052734,3279.3350830078125,16408719360,4294963200,3604062208,233472
200,1771967031320,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5.263157844543457,21176.645629882813,4096,652,21155,52,40,52713.69793701172,249339.83111572266,3279.3350830078125,16408719360,4294963200,3629887488,233472
200,1771967031520,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,13.636363983154297,21176.798767089844,4096,652,31240,53,92,52717.292541503906,249342.84942626953,3279.3418579101563,16408719360,4294963200,3645861888,233472
200,1771967031720,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,4.761904716491699,0,0,0,5.263157844543457,21176.947143554688,4096,652,30940,53,85,52720.86291503906,249345.87725830078,3279.3418579101563,16408719360,4294963200,3651567616,233472
200,1771967031920,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,0,21177.091430664063,4096,652,32155,53,83,52724.422302246094,249348.89379882813,3279.3418579101563,16408719360,4294963200,3641008128,233472
200,1771967032120,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,9.523809432983398,21177.24383544922,4096,652,31990,55,88,52727.99328613281,249351.88946533203,3279.3469848632813,16408719360,4294963200,3640745984,233472
200,1771967032320,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10,21177.387084960938,4096,652,32418,55,86,52731.48522949219,249354.8383178711,3279.3469848632813,16408719360,4294963200,3640745984,233472
200,1771967032520,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5,21177.529663085938,4096,652,32062,56,90,52734.98291015625,249357.7919921875,3279.3469848632813,16408719360,4294963200,3640745984,233472
200,1771967032720,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5,21177.680114746094,4096,652,32823,56,87,52738.467224121094,249360.72589111328,3279.3512573242188,16408719360,4294963200,3640745984,233472
200,1771967032920,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5.263157844543457,21177.82452392578,4096,652,31661,56,88,52742.007080078125,249363.7188720703,3279.3512573242188,16408719360,4294963200,3640745984,233472
200,1771967033121,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5,21177.969970703125,4096,652,31918,56,88,52745.55242919922,249366.71868896484,3279.3512573242188,16408719360,4294963200,3640745984,233472
200,1771967033321,800,800,800,800,800,800,800,1530,800,800,800,800,0,4.761904716491699,0,100,0,0,0,0,0,0,0,9.523809432983398,21178.120056152344,4096,652,32228,56,88,52749.06066894531,249369.6551513672,3279.3553466796875,16408719360,4294963200,3640745984,233472
200,1771967033521,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5.263157844543457,21178.26318359375,4096,652,32161,57,88,52752.53094482422,249372.58227539063,3279.3553466796875,16408719360,4294963200,3640745984,233472
200,1771967033721,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5,21178.40771484375,4096,652,31984,57,87,52755.951232910156,249375.45861816406,3279.3553466796875,16408719360,4294963200,3638292480,233472
200,1771967033921,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,9.523809432983398,21178.55938720703,4096,654,31966,57,89,52759.570739746094,249378.5225830078,3279.3594970703125,16408719360,4294963200,3638292480,233472
200,1771967034121,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,10,21178.70538330078,4096,654,32481,57,86,52763.18084716797,249381.59020996094,3279.3594970703125,16408719360,4294963200,3638288384,233472
200,1771967034321,800,800,800,800,800,800,800,1530,800,800,800,800,0,0,0,100,0,0,0,0,0,0,0,5.263157844543457,21178.851440429688,4096,674,31676,57,88,52766.72900390625,249384.59008789063,3279.3594970703125,16408719360,4294963200,3639087104,233472
