Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772065344288,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,8.571429252624512,5.555555820465088,11.428571701049805,8.333333969116211,5.714285850524902,2.941176414489746,8.333333969116211,5.714285850524902,8.333333969116211,8.333333969116211,2.941176414489746,5.714285850524902,15506.004821777344,4096,387,3051,50,0,222686.34020996094,174155.8045654297,2838.90087890625,16408723456,4294963200,2467995648,114688
200,1772065344288,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,8.571429252624512,5.555555820465088,11.428571701049805,8.333333969116211,5.714285850524902,2.941176414489746,8.333333969116211,5.714285850524902,8.333333969116211,8.333333969116211,2.941176414489746,5.714285850524902,15506.031311035156,4096,387,3051,50,0,222686.81219482422,174156.14263916016,2838.90087890625,16408723456,4294963200,2468225024,114688
200,1772065344489,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,79.31034851074219,44.4444465637207,78.57142639160156,44.4444465637207,46.42856979370117,46.66666793823242,46.42856979370117,46.42856979370117,46.42856979370117,42.85714340209961,44.82758712768555,46.42856979370117,15506.181091308594,4096,387,3416,50,0,222694.97491455078,174163.77514648438,2838.90087890625,16408723456,4294963200,2498838528,114688
200,1772065344689,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,100,57.142860412597656,52.6315803527832,57.142860412597656,55,57.894737243652344,55,57.142860412597656,52.6315803527832,57.894737243652344,57.894737243652344,55,15506.324584960938,4096,387,3371,50,0,222702.65557861328,174170.87957763672,2838.90087890625,16408723456,4294963200,2507091968,114688
200,1772065344889,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,47.36842346191406,0,14.285715103149414,0,0,0,0,0,55,0,0,0,15506.481628417969,4096,387,2959,50,0,222706.14251708984,174173.80688476563,2838.90087890625,16408723456,4294963200,2534752256,114688
200,1772065345089,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,0,0,10,0,0,0,0,0,100,0,0,0,15506.628295898438,4096,387,3045,50,0,222709.92041015625,174177.02899169922,2838.90087890625,16408723456,4294963200,2554982400,114688
200,1772065345289,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,0,0,10,0,0,0,0,0,100,0,0,0,15506.816284179688,4096,387,3052,50,0,222713.62768554688,174180.15911865234,2838.90087890625,16408723456,4294963200,2683576320,114688
200,1772065345489,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,0,0,5.263157844543457,0,0,0,0,0,100,0,0,0,15506.995727539063,4096,387,3032,50,0,222717.0048828125,174182.9740600586,2838.90087890625,16408723456,4294963200,2739212288,114688
200,1772065345689,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,0,0,10,85,0,0,0,0,14.285715103149414,0,0,0,15507.177978515625,4096,387,3159,50,0,222720.18450927734,174185.58135986328,2838.90087890625,16408723456,4294963200,2772713472,114688
200,1772065345889,800,800,2436,1862,800,800,1316,2527,800,1843,1702,1577,0,0,10,100,0,0,0,0,0,0,0,0,15507.329956054688,4096,387,2999,50,0,222723.849609375,174188.66632080078,2838.90087890625,16408723456,4294963200,2792148992,114688
