Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772066516439,800,800,800,799,800,800,800,800,799,800,800,800,8.571429252624512,5.714285850524902,5.714285850524902,12.121212005615234,5.714285850524902,5.714285850524902,8.333333969116211,5.714285850524902,5.714285850524902,3.0303030014038086,5.714285850524902,2.941176414489746,16342.736206054688,4096,387,3126,50,0,242335.97100830078,190781.42010498047,2841.761474609375,16408723456,4294963200,2463907840,114688
200,1772066516439,800,800,800,799,800,800,800,800,799,800,800,800,8.571429252624512,5.714285850524902,5.714285850524902,12.121212005615234,5.714285850524902,5.714285850524902,8.333333969116211,5.714285850524902,5.714285850524902,3.0303030014038086,5.714285850524902,2.941176414489746,16342.761840820313,4096,387,3433,50,0,242336.4090576172,190781.73596191406,2841.761474609375,16408723456,4294963200,2469765120,114688
200,1772066516639,800,800,800,799,800,800,800,800,799,800,800,800,46.42856979370117,46.42856979370117,46.42856979370117,75,46.42856979370117,46.42856979370117,44.82758712768555,44.4444465637207,81.48148345947266,44.82758712768555,44.4444465637207,46.42856979370117,16342.912170410156,4096,387,3064,50,0,242344.5155029297,190789.32330322266,2841.761474609375,16408723456,4294963200,2500333568,114688
200,1772066516839,800,800,800,799,800,800,800,800,799,800,800,800,55,55,55,60.000003814697266,55,55,57.894737243652344,57.142860412597656,100,60.000003814697266,57.142860412597656,57.142860412597656,16343.054504394531,4096,387,3226,50,0,242352.1245727539,190796.35314941406,2841.761474609375,16408723456,4294963200,2508054528,114688
200,1772066517039,800,800,800,799,800,800,800,800,799,800,800,800,0,0,0,10,0,0,0,0,100,0,0,0,16343.210327148438,4096,387,3097,50,0,242355.62811279297,190799.29663085938,2841.761474609375,16408723456,4294963200,2524364800,114688
199,1772066517240,800,800,800,799,800,800,800,800,799,800,800,800,10.526315689086914,0,0,0,0,0,0,0,100,0,0,0,16343.3564453125,4096,387,3085,50,0,242359.23266601563,190802.34942626953,2841.761474609375,16408723456,4294963200,2548604928,114688
199,1772066517440,800,800,800,799,800,800,800,800,799,800,800,800,14.285715103149414,0,0,0,0,0,0,0,100,0,0,0,16343.542053222656,4096,387,3015,50,0,242362.82342529297,190805.35137939453,2841.761474609375,16408723456,4294963200,2685198336,114688
200,1772066517640,800,800,800,799,800,800,800,800,799,800,800,800,10,0,0,0,0,0,0,0,100,0,0,0,16343.720275878906,4096,387,3042,50,0,242366.0502319336,190808.01196289063,2841.761474609375,16408723456,4294963200,2734718976,114688
200,1772066517840,800,800,800,799,800,800,800,800,799,800,800,800,10,0,0,76.19047546386719,0,0,0,0,25,0,0,0,16343.904357910156,4096,387,3177,50,0,242369.07958984375,190810.47283935547,2841.761474609375,16408723456,4294963200,2758930432,114688
200,1772066518040,800,800,800,799,800,800,800,800,799,800,800,800,10,0,0,100,0,0,0,0,0,0,0,0,16344.056518554688,4096,387,3112,50,0,242372.6729736328,190813.513671875,2841.761474609375,16408723456,4294963200,2780180480,114688
