Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771964548956,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,9.090909004211426,6.25,6.25,8.823529243469238,9.67741870880127,3.22580623626709,3.125,3.22580623626709,3.125,6.25,6.060606002807617,6.060606002807617,19386.966552734375,4096,387,2977,50,0,8648.419250488281,211764.33087158203,3272.7857055664063,16408719360,4294963200,2616430592,233472
200,1771964548956,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,9.090909004211426,6.25,6.25,8.823529243469238,9.67741870880127,3.22580623626709,3.125,3.22580623626709,3.125,6.25,6.060606002807617,6.060606002807617,19386.992736816406,4096,387,2977,50,0,8649.037719726563,211764.79736328125,3272.7857055664063,16408719360,4294963200,2624278528,233472
200,1771964549156,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,42.30769348144531,42.30769348144531,42.30769348144531,62.96295928955078,74.0740737915039,44.4444465637207,44.4444465637207,44.4444465637207,44.4444465637207,44.4444465637207,42.30769348144531,42.30769348144531,19387.142700195313,4096,387,3126,50,0,8656.839233398438,211772.06561279297,3272.7857055664063,16408719360,4294963200,2632531968,233472
200,1771964549356,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,65,60.000003814697266,61.904762268066406,61.11111068725586,100,60.000003814697266,63.15789031982422,60.000003814697266,60.000003814697266,60.000003814697266,60.000003814697266,63.15789031982422,19387.28778076172,4096,387,3217,50,0,8664.991333007813,211779.60681152344,3272.7857055664063,16408719360,4294963200,2666065920,233472
200,1771964549556,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,10,0,0,0,100,0,0,0,0,0,0,0,19387.44677734375,4096,387,3081,50,0,8668.650085449219,211782.6865234375,3272.7857055664063,16408719360,4294963200,2682576896,233472
200,1771964549757,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,10,0,0,0,100,0,0,0,0,0,0,0,19387.591857910156,4096,387,3189,50,0,8672.483825683594,211785.94659423828,3272.7857055664063,16408719360,4294963200,2696687616,233472
200,1771964549957,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,10.526315689086914,0,0,0,100,0,0,0,0,0,0,0,19387.78857421875,4096,387,3186,50,0,8676.15966796875,211789.02349853516,3272.7857055664063,16408719360,4294963200,2836013056,233472
200,1771964550157,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,14.285715103149414,0,0,0,100,0,0,0,0,0,0,0,19387.96807861328,4096,387,3145,50,0,8679.614379882813,211791.89483642578,3272.7857055664063,16408719360,4294963200,2893918208,233472
200,1771964550357,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,10.526315689086914,0,0,100,0,0,0,0,0,0,0,0,19388.143310546875,4096,387,3217,50,0,8682.873413085938,211794.5648803711,3272.7857055664063,16408719360,4294963200,2923347968,233472
200,1771964550557,1488,2156,2119,1835,2282,800,800,800,800,800,800,1151,14.285715103149414,0,0,100,0,0,0,0,0,0,0,0,19388.291625976563,4096,387,3104,50,0,8686.548645019531,211797.66632080078,3272.7857055664063,16408719360,4294963200,2937991168,233472
